# mod_name_map.tsv - auto-generated by ggpk-tools/PoeDataExtract
# source: data/balance/mods.datc64 + ModFamily (2-way join via Mods.Families[0])
# columns: mod_id	affix_name	gen_type	tier_word
# generated: 2026-05-26T10:26:47Z
MonsterFiveAdditionalTotems_		3	IncreasedLife
MonsterSevenAdditionalTotems		3	IncreasedLife
MonsterAncestralBond		3	IncreasedLife
MonsterAdditionalAttackRange		3	IncreasedLife
GainFrenzyChargeOnCriticalHit		3	IncreasedLife
DisableOffhandSlot		3	IncreasedLife
DisableOffHandSlotUnique__1		3	IncreasedLife
CannotBlockAttacks		3	IncreasedLife
MonsterCannotBlockAttacks___		3	IncreasedLife
IncreasedMaximumResistsUniqueShieldStrInt1		3	IncreasedLife
IncreasedMaximumResistsUnique__1		3	IncreasedLife
IncreasedMaximumResistsUnique__2		3	IncreasedLife
ReducedMaximumResistsUniqueBelt8		3	IncreasedLife
IncreasedMaximumColdResistUniqueShieldStrInt4		3	IncreasedLife
ItemActsAsConcentratedAOESupportUniqueHelmetInt4		3	IncreasedLife
ItemActsAsConcentratedAOESupportUniqueDagger5		3	IncreasedLife
ItemActsAsConcentratedAOESupportUniqueRing35		3	IncreasedLife
ItemActsAsConcentratedAOESupportUnique__1		3	IncreasedLife
ItemActsAsFirePenetrationSupportUniqueSceptre2		3	IncreasedLife
ItemActsAsFireDamageSupportUniqueSceptre2		3	IncreasedLife
ItemActsAsColdToFireSupportUniqueSceptre2		3	IncreasedLife
ItemActsAsColdToFireSupportUniqueStaff13		3	IncreasedLife
ItemActsAsColdToFireSupportUnique__1		3	IncreasedLife
ItemActsAsAddedLightningDamageSupportUniqueBow18		3	IncreasedLife
ItemActsAsElementalFocusSupportUniqueBow18		3	IncreasedLife
GenerateEnduranceChargesForAlliesInPresence		3	IncreasedLife
GainEnduranceChargeWhenCriticallyHit		3	IncreasedLife
MonsterGroundIceOnDeath1		3	IncreasedLife
MonsterGroundTarOnDeath1		3	IncreasedLife
BlindingHitUniqueWand1		3	IncreasedLife
ItemActsAsSupportBlindUniqueWand1		3	IncreasedLife
ItemActsAsSupportBlindUniqueHelmetStrDex4		3	IncreasedLife
ItemActsAsSupportBlindUniqueHelmetStrDex4b		3	IncreasedLife
ItemActsAsSupportBlindUnique__1		3	IncreasedLife
MapChestItemRarityUniqueMap1		3	IncreasedLife
MapChestItemRarityUniqueVault1		3	IncreasedLife
MapChestsAlwaysMagicRare1		3	
MonsterAuraAlwaysCrit1		3	IncreasedLife
StrIntMissionAuraAlwaysCrit1		3	IncreasedLife
MonsterTotemAuraEvasion1		3	IncreasedLife
MonsterAuraEvasion1		3	IncreasedLife
MonsterAuraUniqueMapEvasion		3	IncreasedLife
MonsterNecromancerRaisesMagics		3	IncreasedLife
MonsterNecromancerRaisesUniques		3	IncreasedLife
ReducedFreezeDurationUniqueShieldStrInt3		3	IncreasedLife
FreezeDurationOnSelfUnique__1		3	IncreasedLife
MonsterUsesShockwaveText		3	IncreasedLife
MonsterUsesMassEnduranceText		3	IncreasedLife
MonsterUsesMassPowerText		3	IncreasedLife
FacebreakerUnarmedMoreDamage		3	IncreasedLife
SocketedGemsGetIncreasedAreaOfEffectUniqueTwoHandMace3		3	IncreasedLife
SocketedGemsGetIncreasedAreaOfEffectUniqueTwoHandAxe5		3	IncreasedLife
SocketedGemsGetIncreasedAreaOfEffectUniqueDescentOneHandSword1		3	IncreasedLife
SocketedGemsGetIncreasedAreaOfEffectUnique__1		3	IncreasedLife
EnemiesCantLifeLeech		3	IncreasedLife
ExtraGore		3	IncreasedLife
MonsterExtraGore		3	IncreasedLife
OneSocketEachColourUnique		3	IncreasedLife
BlockWhileDualWieldingUniqueDagger3		3	IncreasedLife
BlockWhileDualWieldingUniqueTwoHandAxe6		3	IncreasedLife
BlockWhileDualWieldingUniqueOneHandSword5		3	IncreasedLife
BlockWhileDualWieldingUniqueDagger9		3	IncreasedLife
BlockWhileDualWieldingUnique__1		3	IncreasedLife
BlockWhileDualWieldingUnique__2_		3	IncreasedLife
MaximumMinionCountUniqueBootsInt4		3	IncreasedLife
MaximumMinionCountUniqueTwoHandSword4		3	IncreasedLife
MaximumMinionCountUniqueTwoHandSword4Updated		3	IncreasedLife
MaximumMinionCountUniqueSceptre5		3	IncreasedLife
MaximumMinionCountUniqueBootsStrInt2		3	IncreasedLife
MaximumMinionCountUniqueBootsStrInt2Updated		3	IncreasedLife
MaximumMinionCountUniqueBodyInt9		3	IncreasedLife
MaximumMinionCountUniqueJewel1		3	IncreasedLife
MaximumMinionCountUnique__1__		3	IncreasedLife
MaximumMinionCountUnique__2		3	IncreasedLife
SkeletonMovementSpeedUniqueJewel1		3	IncreasedLife
SkeletonAttackSpeedUniqueJewel1		3	IncreasedLife
SkeletonCastSpeedUniqueJewel1		3	IncreasedLife
SocketedemsHaveBloodMagicUniqueShieldStrInt2		3	IncreasedLife
SocketedGemsHaveBloodMagicUniqueOneHandSword7		3	IncreasedLife
SocketedGemsHaveBloodMagicUnique__1		3	IncreasedLife
LocalIncreaseSocketedAuraLevelUniqueShieldStrInt2		3	IncreasedLife
SocketedItemsHaveChanceToFleeUniqueClaw6		3	IncreasedLife
AttackerTakesLightningDamageUniqueBodyInt1		3	IncreasedLife
AttackerTakesLightningDamageUnique___1		3	IncreasedLife
PhysicalDamageConvertToChaosUniqueBow5		3	IncreasedLife
PhysicalDamageConvertToChaosUniqueClaw2		3	IncreasedLife
PhysicalDamageConvertToChaosBodyStrInt4		3	IncreasedLife
PhysicalDamageConvertToChaosUnique__1		3	IncreasedLife
PhysicalDamageConvertedToChaosPerLevelUnique__1		3	IncreasedLife
MaximumMinionCountUniqueWand2		3	IncreasedLife
MaximumMinionCountUniqueWand2Updated		3	IncreasedLife
LifeReservationUniqueWand2		3	IncreasedLife
LocalIncreaseSocketedStrengthGemLevelUniqueTwoHandAxe3		3	IncreasedLife
MonsterChaosTakenOnES		3	IncreasedLife
ChaosTakenOnES		3	IncreasedLife
PhysicalDamagePercentTakesAsChaosDamageUniqueBow5		3	IncreasedLife
PhysicalBowDamageCloseRangeUniqueBow6		3	IncreasedLife
KnockbackCloseRangeUniqueBow6		3	IncreasedLife
PercentDamageGoesToManaUniqueBootsDex3		3	IncreasedLife
PercentDamageGoesToManaUniqueHelmetStrInt3		3	IncreasedLife
PercentDamageGoesToManaUnique__1		3	IncreasedLife
PercentDamageGoesToManaUnique__2		3	IncreasedLife
ChanceToIgniteUniqueBodyInt2		3	IncreasedLife
ChanceToIgniteUniqueTwoHandSword6		3	IncreasedLife
ChanceToIgniteUniqueDescentOneHandMace1		3	IncreasedLife
ChanceToIgniteUniqueBootsStrInt3		3	IncreasedLife
ChanceToIgniteUniqueRing38		3	IncreasedLife
ChanceToIgniteUnique__1		3	IncreasedLife
ChanceToIgniteUnique__2		3	IncreasedLife
ChanceToIgniteUnique__3		3	IncreasedLife
ChanceToIgniteUnique__4		3	IncreasedLife
ChanceToIgniteUnique__5		3	IncreasedLife
ChanceToIgniteUnique__6		3	IncreasedLife
BurnDurationUniqueBodyInt2		3	IncreasedLife
BurnDurationUniqueDescentOneHandMace1		3	IncreasedLife
BurnDurationUniqueRing31		3	IncreasedLife
BurnDurationUniqueWand10		3	IncreasedLife
BurnDurationUnique__1		3	IncreasedLife
BurnDurationUnique__2		3	IncreasedLife
PhysicalDamageTakenAsFirePercentUniqueBodyInt2		3	IncreasedLife
PhysicalDamageTakenAsFirePercentUnique__1		3	IncreasedLife
PhysicalDamageTakenAsFirePercentWarbands	Redblade	1	IncreasedLife
AttackerTakesFireDamageUniqueBodyInt2		3	IncreasedLife
AvoidIgniteUniqueBodyDex3		3	IncreasedLife
AvoidIgniteUnique__1		3	IncreasedLife
ChanceToAvoidIgniteEssence4	of the Essence	2	IncreasedLife
ChanceToAvoidIgniteEssence5	of the Essence	2	IncreasedLife
ChanceToAvoidIgniteEssence6	of the Essence	2	IncreasedLife
ChanceToAvoidIgniteEssence7_	of the Essence	2	IncreasedLife
RangedWeaponPhysicalDamagePlusPercentUniqueBodyDex3		3	IncreasedLife
RangedWeaponPhysicalDamagePlusPercentUnique__1		3	IncreasedLife
PhysicalDamageTakenPercentToReflectUniqueBodyStr2		3	IncreasedLife
AdditionalBlockUniqueBodyDex2		3	IncreasedLife
UniqueAdditionalBlockChance1		3	IncreasedLife
AdditionalBlockUnique__1		3	IncreasedLife
AdditionalBlockUnique__2		3	IncreasedLife
ArrowPierceUniqueBow7		3	IncreasedLife
ArrowPierceImplicitQuiver12		3	IncreasedLife
AdditionalArrowPierceImplicitQuiver12_		3	IncreasedLife
AdditionalArrowPierceImplicitQuiver5New		3	IncreasedLife
ArrowPierceEssence1		3	IncreasedLife
LeechEnergyShieldInsteadofLife		3	IncreasedLife
BlockWhileDualWieldingClawsUniqueClaw1		3	IncreasedLife
ArmourPercent VsProjectilesUniqueShieldStr2		3	IncreasedLife
BlockVsProjectilesUniqueShieldStr2		3	IncreasedLife
ChanceToBlockProjectileAttacks1_	of Deflection	2	IncreasedLife
ChanceToBlockProjectileAttacks2	of Protection	2	IncreasedLife
ChanceToBlockProjectileAttacks3	of Cover	2	IncreasedLife
ChanceToBlockProjectileAttacks4	of Asylum	2	IncreasedLife
ChanceToBlockProjectileAttacks5_	of Refuge	2	IncreasedLife
ChanceToBlockProjectileAttacks6	of Sanctuary	2	IncreasedLife
MonsterBlockAxisShieldSoldier		3	IncreasedLife
MonsterBlock10		3	IncreasedLife
MonsterBlock25__		3	IncreasedLife
MonsterBlock50		3	IncreasedLife
MonsterBlock100		3	IncreasedLife
MonsterBlockRaisedSkeletonSoldier		3	IncreasedLife
MonsterBlockProcession		3	IncreasedLife
CannotLeech		3	IncreasedLife
SocketedItemsHaveReducedReservationUniqueShieldStrInt2		3	IncreasedLife
SocketedItemsHaveReducedReservationUniqueBodyDexInt4		3	IncreasedLife
SocketedItemsHaveReducedReservationUnique__1		3	IncreasedLife
SocketedItemsHaveIncreasedReservationUnique__1		3	IncreasedLife
ChanceToFreezeUniqueStaff2		3	IncreasedLife
ChanceToFreezeUniqueQuiver5		3	IncreasedLife
ChanceToFreezeUniqueRing30		3	IncreasedLife
ChanceToFreezeUnique__1		3	IncreasedLife
ChanceToFreezeUnique__2		3	IncreasedLife
ChanceToFreezeUnique__3		3	IncreasedLife
ChanceToFreezeUnique__4		3	IncreasedLife
ChanceToFreezeUnique__5		3	IncreasedLife
FrozenMonstersTakeIncreasedDamage		3	IncreasedLife
FrozenMonstersTakeIncreasedDamageUnique__1		3	IncreasedLife
IncreasedIntelligenceRequirementsUniqueSceptre1		3	IncreasedLife
IncreasedIntelligenceRequirementsUniqueGlovesStrInt4		3	IncreasedLife
AddedIntelligenceRequirementsUnique__1		3	IncreasedLife
SocketedGemsHaveAddedChaosDamageUniqueBodyInt3		3	IncreasedLife
SocketedGemsHaveAddedChaosDamageUnique__1		3	IncreasedLife
SocketedGemsHaveAddedChaosDamageUnique__2		3	IncreasedLife
SocketedGemsHaveAddedChaosDamageUnique__3		3	IncreasedLife
EnergyShieldGainedOnBlockUniqueShieldStrInt4		3	IncreasedLife
LocalPoisonOnHit		3	IncreasedLife
SkeletonDurationUniqueTwoHandSword4		3	IncreasedLife
SkeletonDurationUniqueJewel1_		3	IncreasedLife
IncreasedStrengthRequirementsUniqueTwoHandSword4		3	IncreasedLife
ReducedStrengthRequirementsUniqueTwoHandMace5		3	IncreasedLife
ReducedStrengthRequirementUniqueBodyStr5		3	IncreasedLife
IncreasedStrengthRequirementUniqueStaff8		3	IncreasedLife
IncreasedStrengthREquirementsUniqueGlovesStrInt4		3	IncreasedLife
StrengthRequirementsUniqueOneHandMace3		3	IncreasedLife
StrengthRequirementsUnique__1		3	IncreasedLife
StrengthRequirementsUnique__2		3	IncreasedLife
StrengthRequirementsUnique__3_		3	IncreasedLife
StrengthRequirementsUnique__3Royale_		3	IncreasedLife
IntelligenceRequirementsUniqueOneHandMace3		3	IncreasedLife
IntelligenceRequirementsUniqueBow12		3	IncreasedLife
DexterityRequirementsUnique__1		3	IncreasedLife
StrengthIntelligenceRequirementsUnique__1		3	IncreasedLife
SpellDamageTakenOnLowManaUniqueBodyInt4		3	IncreasedLife
EvasionOnFullLifeUniqueBodyDex4		3	IncreasedLife
EvasionOnFullLifeUnique__1_		3	IncreasedLife
ReflectCurses		3	IncreasedLife
FlaskCurseImmunity1	of Warding	2	IncreasedLife
FlaskCurseImmunityUnique___1		3	IncreasedLife
MonsterCastsEtherealKnivesText		3	IncreasedLife
MonsterThrowsBeartrapsText		3	IncreasedLife
MonsterCastsLightningThornsText		3	IncreasedLife
MonsterThrowsFireBombsText		3	IncreasedLife
MonsterThrowsPoisonBombsText		3	IncreasedLife
MonsterThrowsChaosBombsText		3	IncreasedLife
MonsterCastsFreezingPulseText		3	IncreasedLife
MonsterCleavesText		3	IncreasedLife
MonsterFiresIceShotArrowsText		3	IncreasedLife
MonsterCastsConductivityText		3	IncreasedLife
MonsterCastsFlammabilityText		3	IncreasedLife
MonsterCastsAugmentedFireballsText		3	IncreasedLife
MonsterChannelsLightningText		3	IncreasedLife
MonsterCastsArcText		3	IncreasedLife
MonsterRaisesZombiesText		3	IncreasedLife
MonsterCastsIceShieldText		3	IncreasedLife
MonsterCastsUnholyFireText		3	IncreasedLife
MonsterGainsPowerChargeOnKinDeath		3	IncreasedLife
MonsterCastsDischargeText		3	IncreasedLife
MonsterSummonsWaterElementalsText		3	IncreasedLife
MonsterUsesDoubleStrikeText		3	IncreasedLife
MonsterCastSpeed1		3	IncreasedLife
MonsterCastSpeed2		3	IncreasedLife
MonsterRollsOverEnemiesText		3	IncreasedLife
CausesBleedingUniqueTwoHandAxe4		3	IncreasedLife
CausesBleedingUniqueTwoHandAxe4Updated		3	IncreasedLife
CausesBleedingUniqueTwoHandAxe7		3	IncreasedLife
CausesBleedingUniqueTwoHandAxe7Updated		3	IncreasedLife
CausesBleedingUniqueOneHandAxe5		3	IncreasedLife
CausesBleedingUniqueOneHandAxe5Updated_		3	IncreasedLife
CausesBleedingUnique__1		3	IncreasedLife
CausesBleedingUnique__1Updated_		3	IncreasedLife
CausesBleedingUnique__2		3	IncreasedLife
CausesBleedingUnique__2Updated		3	IncreasedLife
CauseseBleedingOnCritUniqueDagger9		3	IncreasedLife
CausesBleedingOnCritUniqueDagger11		3	IncreasedLife
AttacksDealNoPhysicalDamage		3	IncreasedLife
GoldenLightBeam		3	IncreasedLife
CannotBeStunnedOnLowLife		3	IncreasedLife
MonsterCastsLightningWarpText		3	IncreasedLife
MonsterCastsFrostbiteText		3	IncreasedLife
MapTierDifficulty1		3	IncreasedLife
MapTierDifficulty2		3	IncreasedLife
MapTierDifficulty3		3	IncreasedLife
MapTierDifficulty4		3	IncreasedLife
MapTierDifficulty5		3	IncreasedLife
MapTierDifficulty6_		3	IncreasedLife
MapTierDifficulty7		3	IncreasedLife
MapTierDifficulty8		3	IncreasedLife
MapTierDifficulty9		3	IncreasedLife
MapTierDifficulty10		3	IncreasedLife
MapTierDifficulty11		3	IncreasedLife
MapTierDifficulty12		3	IncreasedLife
MapTierDifficulty13		3	IncreasedLife
MapTierDifficulty14		3	IncreasedLife
MonsterNoDropsOrExperience		3	IncreasedLife
MonsterNoDrops		3	IncreasedLife
AuraEffectUniqueShieldInt2		3	IncreasedLife
AuraEffectOnMinionsUniqueShieldInt2		3	IncreasedLife
AuraEffectUnique__1		3	IncreasedLife
AuraEffectUnique__2____		3	IncreasedLife
AuraEffectOnMinionsUnique__1_		3	IncreasedLife
RestlessDeadUniqueMap4		3	IncreasedLife
RestlessDeadDescent2_		3	IncreasedLife
AreaDamageUniqueBodyDexInt1		3	IncreasedLife
AreaDamageUniqueDescentOneHandSword1		3	IncreasedLife
AreaDamageUniqueOneHandMace7		3	IncreasedLife
AreaDamageImplicitMace1		3	IncreasedLife
AreaDamageUnique__1		3	IncreasedLife
AllDamageUniqueRing6		3	IncreasedLife
AllDamageUniqueRing8		3	IncreasedLife
AllDamageUniqueHelmetDexInt2		3	IncreasedLife
AllDamageUniqueStaff4		3	IncreasedLife
AllDamageUniqueSceptre8		3	IncreasedLife
AllDamageUniqueBelt11		3	IncreasedLife
AllDamageMasterVendorItem	Leo's	1	IncreasedLife
AllDamageUnique__1		3	IncreasedLife
AllDamageUnique__2		3	IncreasedLife
AllDamageUnique__3		3	IncreasedLife
AllDamageUnique__4		3	IncreasedLife
NumWavesUndeadSiege		3	IncreasedLife
WaveTimeUndeadSiege		3	IncreasedLife
InitialNumWaveMonsters		3	IncreasedLife
IncrementNumWaveMonsters		3	IncreasedLife
LightRadiusUniqueSceptre2		3	IncreasedLife
LightRadiusUniqueBootsStrDex2		3	IncreasedLife
LightRadiusUniqueRing9_		3	IncreasedLife
LightRadiusUniqueBodyInt8		3	IncreasedLife
LightRadiusUniqueBodyStrInt4		3	IncreasedLife
LightRadiusUniqueRing11		3	IncreasedLife
LightRadiusUniqueAmulet17		3	IncreasedLife
LightRadiusUniqueBelt6		3	IncreasedLife
LightRadiusUniqueBodyStr4		3	IncreasedLife
LightRadiusUniqueBootsStrDex3		3	IncreasedLife
LightRadiusUniqueHelmetStrInt4		3	IncreasedLife
LightRadiusUniqueBodyStrInt5		3	IncreasedLife
LightRadiusUniqueRing15		3	IncreasedLife
LightRadiusUniqueHelmetStrDex6		3	IncreasedLife
LightRadiusUniqueStaff10_		3	IncreasedLife
LightRadiusUniqueShieldDemigods		3	IncreasedLife
LightRadiusUnique__1		3	IncreasedLife
LightRadiusUnique__2		3	IncreasedLife
LightRadiusUnique__3		3	IncreasedLife
LightRadiusUnique__4		3	IncreasedLife
LightRadiusUnique__5		3	IncreasedLife
LightRadiusUnique__6		3	IncreasedLife
LightRadiusUnique__7_		3	IncreasedLife
LightRadiusUnique__8		3	IncreasedLife
EnfeebleOnHitUniqueShieldStr3		3	IncreasedLife
GroundTarOnCritTakenUniqueShieldInt2		3	IncreasedLife
GroundTarOnHitTakenUnique__1		3	IncreasedLife
SpellsHaveCullingStrikeUniqueDagger4		3	IncreasedLife
MapMonstersImmuneRandomStatusAilmentStunUniqueMap2		3	IncreasedLife
MapMonstersImmuneRandomStatusAilmentStunUniqueMap15		3	IncreasedLife
MapMonsterAttacksApplyRandomCursesUniqueMap2		3	IncreasedLife
MapMonstersReflectCursesUniqueMap2		3	IncreasedLife
EvasionRatingPercentOnLowLifeUniqueHelmetDex4		3	IncreasedLife
MapItemDropRarityUniqueMap2		3	IncreasedLife
MapItemDropRarityUniqueMap5		3	IncreasedLife
LocalLifeLeechIsInstantUniqueClaw3		3	IncreasedLife
ReducedManaReservationsCostUniqueHelmetDex5		3	IncreasedLife
ManaReservationEfficiencyUniqueHelmetDex5_		3	IncreasedLife
IncreasedManaReservationsCostUniqueOneHandSword11		3	IncreasedLife
ManaReservationEfficiencyUniqueOneHandSword11		3	IncreasedLife
IncreasedManaReservationsCostUnique__1		3	IncreasedLife
ReservationEfficiencyUnique__1_		3	IncreasedLife
IncreasedManaReservationsCostUnique__2		3	IncreasedLife
ReservationEfficiencyUnique__2		3	IncreasedLife
ReducedManaReservationsCostUniqueJewel44		3	IncreasedLife
ManaReservationEfficiencyUniqueJewel44_		3	IncreasedLife
ReducedManaReservationCostUnique__1		3	IncreasedLife
ReservationEfficiencyUnique__3__		3	IncreasedLife
ReducedManaReservationCostUnique__2		3	IncreasedLife
ReservationEfficiencyUnique__4_		3	IncreasedLife
ManaReservationEfficiencyUnique__2		3	IncreasedLife
ReducedManaReservationCostEssence4	of the Essence	2	IncreasedLife
ReducedManaReservationCostEssence5	of the Essence	2	IncreasedLife
ReducedManaReservationCostEssence6	of the Essence	2	IncreasedLife
ReducedManaReservationCostEssence7	of the Essence	2	IncreasedLife
ManaReservationEfficiencyEssence4	of the Essence	2	IncreasedLife
ManaReservationEfficiencyEssence5__	of the Essence	2	IncreasedLife
ManaReservationEfficiencyEssence6_	of the Essence	2	IncreasedLife
ManaReservationEfficiencyEssence7	of the Essence	2	IncreasedLife
FireResistOnLowLifeUniqueShieldStrInt5		3	IncreasedLife
AvoidIgniteOnLowLifeUniqueShieldStrInt5		3	IncreasedLife
SocketedGemsGetElementalProliferationUniqueBodyInt5		3	IncreasedLife
SocketedGemsGetElementalProliferationUniqueSceptre7		3	IncreasedLife
SkillEffectDurationUniqueTwoHandMace5		3	IncreasedLife
ReducedSkillEffectDurationUniqueAmulet20		3	IncreasedLife
SkillEffectDurationUnique__1		3	IncreasedLife
SkillEffectDurationUnique__2_		3	IncreasedLife
SkillEffectDurationUnique__3		3	IncreasedLife
SkillEffectDurationUnique__4		3	IncreasedLife
SkillEffectDurationUniqueJewel44		3	IncreasedLife
SkillEffectDurationThresholdJewel		3	IncreasedLife
DisplayMapLargerMaze		3	IncreasedLife
DisplayMapRestlessDead		3	IncreasedLife
DisplayMapTwoBosses		3	IncreasedLife
DisplayMapLargeChest		3	IncreasedLife
MapItemDropRarityUniqueMap4		3	IncreasedLife
LocalIncreaseSocketedMovementGemLevelUniqueBodyDex5		3	IncreasedLife
MapPlayerNoProjectileDamage		3	IncreasedLife
MapProjectileSpeed		3	IncreasedLife
MapUniqueBurningGround		3	IncreasedLife
NecromancerRevivableEvenIfCorpseUnusable		3	IncreasedLife
MovementVelocityPerFrenzyChargeUniqueBootsStrDex2		3	IncreasedLife
MovementVelocityPerFrenzyChargeUniqueBootsDex4		3	IncreasedLife
MovementVelocityPerFrenzyChargeUniqueBodyDexInt3		3	IncreasedLife
MovementVelocityPerFrenzyChargeUniqueDescentOneHandSword1_		3	IncreasedLife
ChanceToDodgePerFrenzyChargeUniqueBootsStrDex2		3	IncreasedLife
EvasionRatingPerFrenzyChargeUniqueBootsStrDex2		3	IncreasedLife
MaximumFrenzyChargesUniqueBootsStrDex2_		3	IncreasedLife
MaximumFrenzyChargesUniqueBodyStr3		3	IncreasedLife
MaximumFrenzyChargesUniqueDescentOneHandSword1		3	IncreasedLife
MaximumFrenzyChargesUnique__1		3	IncreasedLife
ReducedMaximumFrenzyChargesUniqueCorruptedJewel16		3	IncreasedLife
ReducedMaximumFrenzyChargesUnique__1		3	IncreasedLife
ReducedMaximumFrenzyChargesUnique__2_		3	IncreasedLife
WeaponPhysicalDamagePerStrength		3	IncreasedLife
AttackSpeedPerDexterity		3	IncreasedLife
IncreasedAreaOfEffectPerIntelligence		3	IncreasedLife
RemoveStatsFromTabulaRasa		3	IncreasedLife
RemoveStatsUnique__1		3	IncreasedLife
FrenzyChargeDurationUniqueBootsStrDex2		3	IncreasedLife
FrenzyChargeDurationUnique__1		3	IncreasedLife
MagicWaveIncreaseUndeadSiege		3	IncreasedLife
AdditionalTotemsUniqueBodyInt7		3	IncreasedLife
AdditionalTotemsUnique__1		3	IncreasedLife
TotemLifeUniqueBodyInt7		3	IncreasedLife
TotemLifeUnique__1		3	IncreasedLife
TotemLifeUnique__2_		3	IncreasedLife
DisplaySocketedGemGetsSpellTotemBodyInt7		3	IncreasedLife
DisplaySocketedGemGetsIncreasedDurationGlovesInt4_		3	IncreasedLife
RandomlyCursedWhenTotemsDieUniqueBodyInt7		3	IncreasedLife
DisplaySocketedGemGetsAddedLightningDamageGlovesDexInt3		3	IncreasedLife
DisplaySocketedGemGetsAddedLightningDamageUnique__1		3	IncreasedLife
ShockDurationUniqueGlovesDexInt3		3	IncreasedLife
ShockDurationUniqueStaff8		3	IncreasedLife
ShockDurationUnique__1		3	IncreasedLife
ShockDurationUnique__2		3	IncreasedLife
IncreasedPhysicalDamageTakenUniqueHelmetStr3		3	IncreasedLife
IncreasedPhysicalDamageTakenUniqueTwoHandSword6		3	IncreasedLife
IncreasedPhysicalDamageTakenUniqueBootsDex8		3	IncreasedLife
IncreasedLocalAttributeRequirementsUniqueGlovesStrInt4		3	IncreasedLife
IncreasedLocalAttributeRequirementsUnique__1		3	IncreasedLife
TemporalChainsOnHitUniqueGlovesInt3		3	IncreasedLife
MeleeWeaponCriticalStrikeMultiplierUniqueHelmetStr3		3	IncreasedLife
MeleeWeaponCriticalStrikeMultiplierUniqueHelmetStr3Royale		3	IncreasedLife
DisablesOtherRingSlot		3	IncreasedLife
GlobalItemAttributeRequirementsUniqueAmulet10		3	IncreasedLife
GlobalItemAttributeRequirementsUniqueAmulet19		3	IncreasedLife
GlobalItemAttributeRequirementsUnique__1_		3	IncreasedLife
GlobalItemAttributeRequirementsUnique__2		3	IncreasedLife
ReducedCurseEffectUniqueRing7		3	IncreasedLife
