metadata_path	display_name
Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguar_	Scute Lizard
Metadata/Monsters/ChaosGodJaguar/ChaosGodJaguarStrongbox	Scute Lizard
Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBat_	Cerberic Bat
Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBatInterlude	Cerberic Bat
Metadata/Monsters/ChaosGodTriHeadBat/ChaosGodTri-headBatStrongbox	Cerberic Bat
Metadata/Monsters/ChaosGodGorilla/ChaosGodGorilla_	Stoneclad Gorilla
Metadata/Monsters/ChaosGodGorilla/ChaosGodGorillaInterlude	Stoneclad Gorilla
Metadata/Monsters/ChaosGodGorilla/ChaosGodGorillaStrongbox	Stoneclad Gorilla
Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratops_	Crested Behemoth
Metadata/Monsters/ChaosGodTriceratops/ChaosGodTriceratopsStrongbox	Crested Behemoth
Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss__	Bahlak, the Sky Seer
Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBossMAP_	Bahlak, the Sky Seer
Metadata/Monsters/ChaosGodOwlBoss/ChaosGodOwlBoss__Standalone	Bahlak, the Sky Seer
Metadata/Monsters/ChaosGodOwlBoss/IcyOwlBoss	Rakkar, the Frozen Talon
Metadata/Monsters/ChaosGodOwlBoss/IcyOwlBossMap	Thraeven, Wing of Winter
Metadata/Monsters/ChaosGodOwlBoss/IcyOwlBossStandalone	Rakkar, the Frozen Talon
Metadata/Monsters/Rhoas/Winged/WingedRhoa	Albino Rhoa
Metadata/Monsters/Clone/WarriorFourCloneImmobile	Clone
Metadata/Monsters/Clone/HuntressFourCloneImmobile	Clone
Metadata/Monsters/Clone/SorceressFourCloneImmobile_	Clone
Metadata/Monsters/Clone/MercenaryFourCloneImmobile	Clone
Metadata/Monsters/Clone/DruidFourCloneImmobile	Clone
Metadata/Monsters/Clone/MonkFourCloneImmobile_	Clone
Metadata/Monsters/Mirage/HydraPlayer	[DNT-UNUSED] Scaled Abomination
Metadata/Monsters/TwilightOrder/TwilightOrderExcavationOverlord/TwilightOrderOverlord	Benedictus, First Herald of Utopia
Metadata/Monsters/TwilightOrder/TwilightOrderExcavationOverlord/TwilightOrderOverlordMAP_	Aurelian, the Grand Adjudicator
Metadata/Monsters/TwilightOrder/TwilightOrderExcavationOverlord/TwilightOrderOverlordSTANDALONE	Benedictus, First Herald of Utopia
Metadata/Monsters/SerpentClanMonster/SerpentClanAuraVulnerability	[DNT-UNUSED] Serpent Clan's Curse
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelMaceBoss__	Rafiq of the Frozen Spring
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelUnarmedBoss__	Hadi of the Flaming River
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelMaceBossGothic	Sigbert of the Sullied Oath
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelUnarmedBossGothic	Godwin of the Shattered Creed
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelMaceBossSTANDALONE	Rafiq of the Frozen Spring
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelUnarmedBossSTANDALONE	Hadi of the Flaming River
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelMaceBossGothicSTANDALONE	Sigbert of the Sullied Oath
Metadata/Monsters/MarakethSanctumTrial/Boss/SentinelUnarmedBossGothicSTANDALONE	Godwin of the Shattered Creed
Metadata/Monsters/TrialMaster/TheTrialmaster_	The Trialmaster
Metadata/Monsters/TrialMaster/TheTrialmasterSTANDALONE	The Trialmaster
Metadata/Monsters/MarakethSanctumTrial/Boss/Shakari/Shakari_	Ashar, the Sand Mother
Metadata/Monsters/MarakethSanctumTrial/Boss/Shakari/ShakariMap_	Karash, The Dune Dweller
Metadata/Monsters/MarakethSanctumTrial/Boss/Shakari/ShakariSTANDALONE	Karash, The Dune Dweller
Metadata/Monsters/MarakethSanctumTrial/Hazards/PressurePlate_DartLauncher	Daemon
Metadata/Monsters/Hellhound/HellhoundPlayerSummoned	Infernal Hound
Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/ColdStatueDaemon	Invisible
Metadata/Monsters/Breach/BreachEliteFallenLunarisMonster__	It That Hates
Metadata/Monsters/Breach/BreachEliteCorruptedEliteBloater__	It That Lashes
Metadata/Monsters/Breach/BreachFodderCorruptedEliteRanger	It That Hunts
Metadata/Monsters/Breach/BreachFodderCorruptedEliteToothy__	It That Shreds
Metadata/Monsters/Breach/BreachEliteCorruptedEliteGuard	It That Guards
Metadata/Monsters/Breach/BreachFodderHellscapePaleFodder2	It That Claws
Metadata/Monsters/LeagueDelirium/DeliriumDemonBossPhysicalWild	Omniphobia, Fear Manifest
Metadata/Monsters/LeagueDelirium/DeliriumDemonBossPhysical	Omniphobia, Fear Manifest
Metadata/Monsters/LeagueDelirium/DeliriumDemonBossFinalWild	Kosis, The Revelation
Metadata/Monsters/LeagueDelirium/DeliriumDemonBossFinal	Kosis, The Revelation
Metadata/Monsters/LeagueDelirium/DeliriumMinion1	Rage
Metadata/Monsters/LeagueDelirium/DeliriumMinionEssence1	Rage
Metadata/Monsters/LeagueDelirium/DeliriumMinion2	Spite
Metadata/Monsters/LeagueDelirium/DeliriumMinionEssence2	Spite
Metadata/Monsters/LeagueDelirium/DeliriumMinion3	Disgust
Metadata/Monsters/LeagueDelirium/DeliriumMinionEssence3	Disgust
Metadata/Monsters/LeagueDelirium/DeliriumMinion4	Malice
Metadata/Monsters/LeagueDelirium/DeliriumMinionEssence4	Malice
Metadata/Monsters/LeagueDelirium/DeliriumMinion5_	Fury
Metadata/Monsters/LeagueDelirium/DeliriumMinionEssence5	Fury
Metadata/Monsters/LeagueDelirium/DeliriumMinion6_	Turmoil
Metadata/Monsters/LeagueDelirium/DeliriumMinionEssence6	Turmoil
Metadata/Monsters/LeagueDelirium/DeliriumDemonColdIceSpear	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumDemonFireSword_	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumDemonLightningElectricFlail	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumDemonPhysicalPizzaSlam___	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumDemonUniqueColdIceSpear	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumDemonUniqueFireSword	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumDemonUniqueLightningElectricFlail	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumDemonUniquePhysicalPizzaSlam	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumPackSpawnerDaemon	Daemon
Metadata/Monsters/LeagueDelirium/DeliriumRoomVaporizerDaemon	Daemon
Metadata/Monsters/LeagueDelirium/DeliriumDoodadVaporizerDaemon	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonGoatFillet1Vanish	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonGoatFillet2Vanish_	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonGoatRhoa1Vanish	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonGoatBone1Vanish	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonSpikes	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonSpikes2	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonEyes1	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonEyes2_	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonEyes3	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonPimple1_	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack1	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack2	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack3	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack4	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack5	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack6	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack7	Daemon
Metadata/Monsters/LeagueDelirium/DoodadDaemons/DoodadDaemonShardPack8	Daemon
Metadata/Monsters/LeagueDelirium/Volatile/DeliriumVolatile	Volatile Core
Metadata/Monsters/LeagueDelirium/Volatile/DeliriumVomitile	Volatile Core
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterCorpseDegen_	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterCorpseProjectile	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterCorpseSpawnMonster__	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonLightningBolt	Daemon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonFireSnap	Daemon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonFrostOrbs	Daemon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonPackTeleport	Daemon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonSlamma	Daemon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterLightningBolt	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterFireSnap__	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterFrostOrbs	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterPackTeleport___	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSkillDaemonMonsterSlamma__	Manifested Demon
Metadata/Monsters/LeagueDelirium/DeliriumSoulMortarDaemon_	Daemon
Metadata/Monsters/Daemon/DeliriumCascadeDaemon	Daemon
Metadata/Monsters/InvisibleFire/DeliriumBossFinalDeathZone	Expanding Explodable Death Zone
Metadata/Monsters/InvisibleFire/DeliriumBossLeftWeapon	Left Weapon
Metadata/Monsters/InvisibleFire/DeliriumBossRightWeapon	Right Weapon
Metadata/Monsters/Daemon/DeliriumTeleportAndExplodeDaemon_	Daemon
Metadata/Monsters/Daemon/DeliriumDestroyCorpseDegenDaemon	Daemon
Metadata/Monsters/Daemon/DeliriumDestroyCorpseProjectileDaemon_	Daemon
Metadata/Monsters/Daemon/DeliriumDestroyCorpseSpawnMonsterDaemon	Daemon
Metadata/Monsters/Daemon/DeliriumFirestormOnDeathDaemon_	Daemon
Metadata/Monsters/Daemon/DeliriumFlameblastOnDeathDaemon	Daemon
Metadata/Monsters/Daemon/DeliriumSummonVolatileOnDeathDaemon	Daemon
Metadata/Monsters/Daemon/DeliriumAnomalyOnDeathDaemon_	Daemon
Metadata/Monsters/InvisibleFire/InvisibleFireDeliriumCorpseDegen	Invisible
Metadata/Monsters/LeagueUltimatum/Daemon/StormcallerRuneSpawner1	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/StormcallerRune	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/VolatileOnDeath	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/UltimatumVolatile	Volatile Core
Metadata/Monsters/LeagueUltimatum/Daemon/UltimatumVolatileRare	Volatile Core
Metadata/Monsters/LeagueUltimatum/Daemon/TrackingSlam	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/TrackingSlam2	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/RotatingLaserPyramid	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/RotatingLaserPyramid2	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/ExpandingDonut1	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/ExpandingDonut2	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/BindingChains1	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/BindingChains2	Daemon
Metadata/Monsters/LeagueUltimatum/Daemon/BloodFog	Daemon
Metadata/Monsters/LeagueUltimatum/Revenant/Revenant	Revenant
Metadata/Monsters/LeagueUltimatum/Revenant/RevenantRank2	Revenant
Metadata/Monsters/LeagueUltimatum/Revenant/RevenantRank3	Revenant
Metadata/Monsters/LeagueUltimatum/Omnitect/Omnitect	Omnitect
Metadata/Monsters/LeagueUltimatum/Omnitect/Omnitect2	Omnitect
Metadata/Monsters/LeagueUltimatum/Omnitect/Omnitect3	Omnitect
Metadata/Monsters/LeagueUltimatum/Turrets/FireTurret1	Turret
Metadata/Monsters/LeagueUltimatum/Turrets/LightningTurret1	Turret
Metadata/Monsters/LeagueUltimatum/Turrets/LightningTurret2	Turret
Metadata/Monsters/LeagueUltimatum/Turrets/PetrificationStatue1	Turret
Metadata/Monsters/LeagueUltimatum/Turrets/PetrificationStatue2	Turret
Metadata/Monsters/Breach/BreachElitePaleElite1	It That Controls
Metadata/Monsters/Breach/BreachFodderHellscapeDemonElite2	It That Suspects
Metadata/Monsters/Breach/Monsters/FingerDemon/FingerDemon	It That Grasps
Metadata/Monsters/Breach/Monsters/HandSpider/HandSpider	It That Crawls
Metadata/Monsters/Breach/Monsters/FingersBat/FingersBat	It That Watches
Metadata/Monsters/Breach/Monsters/FingersBat/FingersBatEmerge	It That Watches
Metadata/Monsters/Breach/BreachFodderDemonicSpikeThrower	It That Creeps
Metadata/Monsters/Breach/BreachElitePaleElite2	It That Stalks
Metadata/Monsters/Breach/WildBreachBoss/WildBreachBoss	Vruun, Marshal of Xesht
Metadata/Monsters/Breach/WildBreachBoss/BellBreach	Flesh Bell
Metadata/Monsters/Breach/BreachOverseerBoss/ItThatReturned	Xesht, We That Are One
Metadata/Monsters/Breach/BreachOverseerBoss/Corpses/TulCorpse	Daemon
Metadata/Monsters/Breach/BreachOverseerBoss/Corpses/EshCorpse	Daemon
Metadata/Monsters/Breach/BreachOverseerBoss/HandSlamLeft	Daemon
Metadata/Monsters/Breach/BreachOverseerBoss/HandSlamRight	Daemon
Metadata/Monsters/Breach/BreachOverseerBoss/HandPortal	Daemon
Metadata/Monsters/Breach/BreachOverseerBoss/HandPortalMega	Daemon
Metadata/Monsters/Breach/BreachOverseerBoss/HandPortalWild	Daemon
Metadata/Monsters/Breach/BreachOverseerBoss/BreachBossSpider	It That Crawls
Metadata/Monsters/AtlasBosses/DemonClawBoss/DemonClawBoss	The Arbiter of Ash
Metadata/Monsters/AtlasBosses/DemonClawBoss/DemonClawBossStandalone	The Arbiter of Ash
Metadata/Monsters/MarakethSanctumTrial/Boss/Sentinels/FireStatueDaemon	Invisible
Metadata/Monsters/ChaosGodTriHeadLizard/ChaosGodTriHeadLizard_	Saurian Servant
Metadata/Monsters/ChaosGodTriHeadLizard/ChaosGodTriHeadLizardStrongbox	Saurian Servant
Metadata/Monsters/VultureZombie/GrimdropGrappleclawCold	Mugin, Frost Bringer
Metadata/Monsters/VultureZombie/GrimdropGrappleclawLightning	Hunin, Storm Caller
Metadata/Monsters/LeagueRitual/DryadFaction/FungalZombie/DruidicFungusZombieTree	Treant Foulspawn
Metadata/Monsters/LeagueRitual/DryadFaction/FungalZombie/DruidicFungusZombieTreeHollow	Treant Foulspawn
Metadata/Monsters/LeagueRitual/DryadFaction/FungalZombie/DruidicFungusZombieTreeHollowWILDWOOD	Treant Foulspawn
Metadata/Monsters/LeagueRitual/DryadFaction/FungalZombie/DruidicFungusZombieTreeHollowSpectre	Treant Foulspawn
Metadata/Monsters/LeagueRitual/DryadFaction/SplitMonster/SplitMonster	Treant Splitbeast
Metadata/Monsters/LeagueRitual/DryadFaction/SplitMonster/SplitMonsterSpectre	Treant Splitbeast
Metadata/Monsters/LeagueRitual/DryadFaction/HooksMonster/HooksMonster	Treant Hookhorror
Metadata/Monsters/LeagueRitual/DryadFaction/HooksMonster/HooksMonsterWILDWOOD	Treant Hookhorror
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/RootBehemoth	Treant Fungalreaver
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/RootBehemothWILDWOOD	Treant Fungalreaver
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/TwigMonsterMeleeRitual_	Treant Spriggan
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/TwigMonsterMeleeRitualWILDWOOD	Treant Spriggan
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/TwigMonsterCasterRitual_	Treant Sage
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/TwigMonsterCasterRitualWILDWOOD	Treant Sage
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/TwigMonsterCasterRitual2	Treant Mystic
Metadata/Monsters/LeagueRitual/DryadFaction/RootMonster/TwigMonsterCasterRitual2WILDWOOD	Treant Mystic
Metadata/Monsters/LeagueRitual/DryadFaction/DruidicFallenStag	Forgotten Stag
Metadata/Monsters/LeagueRitual/DryadFaction/DruidicFallenStagWILDWOOD	Forgotten Stag
Metadata/Monsters/LeagueRitual/DemonFaction/CaveDweller_	Nameless Dweller
Metadata/Monsters/LeagueRitual/DemonFaction/CaveDwellerWILDWOOD	Nameless Dweller
Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3_	Nameless Horror
Metadata/Monsters/LeagueRitual/DemonFaction/PrimordialMonster3WILDWOOD	Nameless Horror
Metadata/Monsters/LeagueRitual/DemonFaction/DemonRhoa	Nameless Lurker
Metadata/Monsters/LeagueRitual/DemonFaction/DemonRhoaWILDWOOD	Nameless Lurker
Metadata/Monsters/LeagueRitual/Daemons/BloodBurstDaemon	Daemon
Metadata/Monsters/LeagueRitual/DemonFaction/DemonRat	Nameless Vermin
Metadata/Monsters/LeagueRitual/DemonFaction/DemonRatWILDWOOD	Nameless Vermin
Metadata/Monsters/LeagueRitual/DemonFaction/DemonBurrower	Nameless Burrower
Metadata/Monsters/LeagueRitual/DemonFaction/DemonBurrowerWILDWOOD	Nameless Burrower
Metadata/Monsters/LeagueRitual/DemonFaction/DemonHulk_	Nameless Hulk
Metadata/Monsters/LeagueRitual/DemonFaction/DemonHulkWILDWOOD	Nameless Hulk
Metadata/Monsters/LeagueRitual/DemonFaction/DemonMonkey	Nameless Imp
Metadata/Monsters/LeagueRitual/Daemons/BloodWaveDaemon	Daemon
Metadata/Monsters/LeagueRitual/Daemons/BloodWave	Volatile Core
Metadata/Monsters/LeagueRitual/Daemons/OrbitingInsectsDaemon	Daemon
Metadata/Monsters/LeagueRitual/Daemons/RatTornado	Creeping Fire
Metadata/Monsters/LeagueRitual/Daemons/RatTornadoMoveDaemon	Creeping Fire
Metadata/Monsters/LeagueRitual/Daemons/PurplePustuleDaemon	Daemon
Metadata/Monsters/LeagueRitual/Daemons/TreeRootDaemon	Daemon
Metadata/Monsters/LeagueRitual/Daemons/VolatilePlantsVolatile	Volatile Orchard
Metadata/Monsters/LeagueRitual/Daemons/CrimsonWolfDaemon	Daemon
Metadata/Monsters/LeagueRitual/Daemons/CorpseFissureDaemon	Daemon
Metadata/Monsters/LeagueRitual/Daemons/ToadPortalDaemon	Daemon
Metadata/Monsters/LeagueRitual/Daemons/ProximityToadlDaemon_	Daemon
Metadata/Monsters/LeagueRitual/Daemons/CreepingFogDaemon	Daemon
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleBow	Cultist Archer
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleBowWILDWOOD	Cultist Archer
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleDaggerDagger	Cultist Daggerdancer
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleDaggerDaggerWILDWOOD	Cultist Daggerdancer
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleStaff	Cultist Witch
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictFemaleStaff_WILDWOOD	Cultist Witch
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictMaleAxe	Cultist Warrior
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictMaleAxeWILDWOOD	Cultist Warrior
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictMaleAxeDagger	Cultist Warrior
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictMaleAxeDaggerWILDWOOD	Cultist Warrior
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictMaleAxeShield	Cultist Warrior
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictMaleAxeShieldWILDWOOD	Cultist Warrior
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictBigMale_	Cultist Brute
Metadata/Monsters/LeagueRitual/HumanoidFaction/CrazedCannibalPicts/PictBigMaleWILDWOOD	Cultist Brute
Metadata/Monsters/LeagueRitual/HumanoidFaction/PitifulFabrications/Canopy/PitifulFabrication01	Skullslinger
Metadata/Monsters/LeagueRitual/HumanoidFaction/PitifulFabrications/Canopy/PitifulFabrication02	Ribrattle
Metadata/Monsters/EtchedBeetles/MediumEtchedBeetleSummon	Volatile Scarab
Metadata/Monsters/Daemon/Shrines/ShrineFireDaemon_	Daemon
Metadata/Monsters/Daemon/Shrines/ShrineFireDaemonPlayer	Daemon
Metadata/Monsters/Daemon/Shrines/ShrineColdDaemon	Daemon
Metadata/Monsters/Daemon/Shrines/ShrineColdDaemonPlayer	Daemon
Metadata/Monsters/Daemon/Shrines/ShrineLightningDaemon	Daemon
Metadata/Monsters/Daemon/Shrines/ShrineLightningDaemonPlayer	Daemon
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonFodder1_	Demon Imp
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonFodderStrongbox1	Demon Imp
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonFodder2_	Demon Beast
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonFodderStrongbox2	Demon Beast
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonFodder3_	Demon Ghast
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonFodderStrongbox3	Demon Ghast
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonElite1_	Demon Harpy
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonEliteStrongbox1	Demon Harpy
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonElite2_	Demon Herder
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonEliteStrongbox2	Demon Herder
Metadata/Monsters/LeagueHellscape/DemonFaction/HellscapeDemonBoss	The Skittermind
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodder1_	Ravenous Homunculus
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodderStrongbox1	Ravenous Homunculus
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodder2_	Ravenous Brute
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodderStrongbox2	Ravenous Brute
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodder3_	Ravenous Digester
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodderStrongbox3_	Ravenous Digester
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodder4_	Ravenous Misshapen
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshFodderStrongbox4	Ravenous Misshapen
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshElite1_	Ravenous Bloodshaper
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshEliteStrongbox1	Ravenous Bloodshaper
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshElite1BloodOrb	Bloodshaped Volatile
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshElite2_	Ravenous Macerator
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshEliteStrongbox2	Ravenous Macerator
Metadata/Monsters/LeagueHellscape/FleshFaction/HellscapeFleshBoss	The Eater of Flesh
